FECHA (YYMMDD);HORA (HHMM);
240807;400;0,0220286
240807;500;0,0590888
240807;600;0,0535688
240807;700;0,551597
240807;800;0,291569
240807;900;0,193408
240807;1000;0,602544
240807;1100;0,742931
240807;1200;0,98108
240807;1300;1,46923
240807;1400;0,834809
240807;1500;0,899308
240807;1600;1,00477
240807;1700;0,9543
240807;1800;0,126033
240807;1900;0,486794
240807;2000;0,260857
240807;2100;0,207164
240807;2200;0,0877717
240807;2300;0,076057
240808;0;0,0859061
240808;100;0,0251016
240808;200;0,0566136
240808;300;0,140683
240808;400;0,123806
240808;500;0,122095
240808;600;0,0377049
240808;700;0,0900235
240808;800;0,0686208
240808;900;0,565961
240808;1000;0,632329
240808;1100;0,499597
240808;1200;0,733834
240808;1300;0,965763
240808;1400;1,30511
240808;1500;1,20126
240808;1600;1,50129
240808;1700;0,553575
240808;1800;0,545403
240808;1900;0,0171481
240808;2000;0,108147
240808;2100;0,09602
240808;2200;0,156298
240808;2300;0,0958757
240809;0;0,0869085
240809;100;0,0909401
240809;200;0,446757
240809;300;0,459385
240809;400;0,367504
240809;500;0,389023
240809;600;0,506404
240809;700;0,417766
240809;800;0,218133
240809;900;0,46741
240809;1000;0,230776
240809;1100;0,170737
240809;1200;0,453266
240809;1300;1,2078
240809;1400;1,47224
240809;1500;0,722484
240809;1600;0,147652
240809;1700;0,0950226
240809;1800;0,0919781
240809;1900;0,395054
240809;2000;0,382027
240809;2100;0,0196104
240809;2200;0,0486134
240809;2300;0,250694
240810;0;1,58507
240810;100;1,87264
240810;200;1,94289
240810;300;1,44835
240810;400;1,42141
240810;500;0,376399
240810;600;0,60487
240810;700;0,604224
240810;800;1,00836
240810;900;0,894731
240810;1000;1,09483
240810;1100;1,6918
240810;1200;1,23681
240810;1300;2,08081
240810;1400;2,10241
240810;1500;2,59143
240810;1600;1,84983
240810;1700;1,71104
240810;1800;1,28969
240810;1900;0,0299512
240810;2000;0,0939232
240810;2100;0,0934792
240810;2200;0,0475037
240810;2300;0,0748022
240811;0;0,0771179
240811;100;0,108029
240811;200;0,149199
240811;300;0,169528
240811;400;0,0974439
240811;500;0,300893
240811;600;0,0955276
240811;700;0,130838
240811;800;0,784249
240811;900;0,248587
240811;1000;0,903687
240811;1100;0,922769
240811;1200;
240811;1300;1,10669
240811;1400;1,37094
240811;1500;1,65875
240811;1600;1,60712
240811;1700;0,916392
240811;1800;0,232971
240811;1900;0,0909758
240811;2000;0,18814
240811;2100;0,374232
240811;2200;0,124152
240811;2300;0,0466066
240812;0;0,0849581
240812;100;0,0814706
240812;200;0,0763499
240812;300;0,0591429
240812;400;0,032126
240812;500;0,0421207
240812;600;0,0379695
240812;700;0,101025
240812;800;0,0674416
240812;900;0,0939533
240812;1000;0,313896
240812;1100;0,527424
240812;1200;0,637046
240812;1300;1,24959
240812;1400;1,39175
240812;1500;1,07804
240812;1600;0,733628
240812;1700;0,800136
240812;1800;0,809709
240812;1900;0,0917622
240812;2000;0,0827006
240812;2100;0,0574628
240812;2200;0,0904125
240812;2300;0,0345098
240813;0;0,0542154
240813;100;0,0603522
240813;200;0,0915256
240813;300;0,110026
240813;400;0,229329
240813;500;0,0944893
240813;600;0,157811
240813;700;0,104104
240813;800;0,0257414
240813;900;0,0822586
240813;1000;0,435568
240813;1100;0,444079
240813;1200;0,881689
240813;1300;0,418638
240813;1400;0,494007
240813;1500;0,235649
240813;1600;0,194925
240813;1700;0,148188
240813;1800;0,0792311
240813;1900;0,100569
240813;2000;0,314922
240813;2100;0,588004
240813;2200;0,517682
240813;2300;0,368665
240814;0;0,212087
240814;100;0,321025
240814;200;0,319704
240814;300;0,0328757
240814;400;0,265688
240814;500;0,980545
240814;600;0,161348
240814;700;0,0925288
240814;800;0,13033
240814;900;0,687739
240814;1000;0,328788
240814;1100;0,289841
240814;1200;0,272799
240814;1300;0,501398
240814;1400;0,555407
240814;1500;0,465939
240814;1600;0,200942
240814;1700;0,0869707
240814;1800;0,0909072
240814;1900;0,141863
240814;2000;0,0722187
240814;2100;0,0846059
240814;2200;0,0774994
240814;2300;0,0487003
240815;0;0,0602395
240815;100;0,12798
240815;200;0,119947
240815;300;0,172132
240815;400;0,015822
240815;500;0,0305439
240815;600;0,164053
240815;700;0,282428
240815;800;0,34378
240815;900;0,36596
240815;1000;0,522819
240815;1100;1,0955
240815;1200;1,66387
240815;1300;1,7966
240815;1400;2,0457
240815;1500;2,48335
240815;1600;2,04833
240815;1700;2,12034
240815;1800;2,10625
240815;1900;0,944428
240815;2000;0,432424
240815;2100;0,629025
240815;2200;0,699311
240815;2300;0,188545
240816;0;0,158241
240816;100;0,134932
240816;200;0,187383
240816;300;0,0815152
240816;400;0,252683
240816;500;0,156224
240816;600;0,149638
240816;700;0,322063
240816;800;0,656984
240816;900;0,956079
240816;1000;0,768966
240816;1100;0,908125
240816;1200;1,39629
240816;1300;1,32232
240816;1400;1,26641
240816;1500;1,7123
240816;1600;1,5861
240816;1700;1,04875
240816;1800;1,51718
240816;1900;1,14117
240816;2000;0,17763
240816;2100;0,0684742
240816;2200;0,0942488
240816;2300;0,0968313
240817;0;0,0843812
240817;100;0,0858368
240817;200;0,0851878
240817;300;0,0819128
240817;400;0,0532132
240817;500;0,0859952
240817;600;0,114686
240817;700;0,126812
240817;800;0,0956087
240817;900;
240817;1000;0,768364
240817;1100;1,27837
240817;1200;1,42783
240817;1300;1,62093
240817;1400;2,07603
240817;1500;1,50004
240817;1600;1,65085
240817;1700;2,08246
240817;1800;2,16254
240817;1900;1,48161
240817;2000;0,75001
240817;2100;
240817;2200;
240817;2300;
240818;0;
240818;100;
240818;200;
240818;300;
240818;400;
240818;500;
240818;600;
240818;700;
240818;800;0,0404714
240818;900;0,263542
240818;1000;1,0183
240818;1100;1,29892
240818;1200;1,47359
240818;1300;1,94986
240818;1400;1,52953
240818;1500;1,5288
240818;1600;1,66414
240818;1700;1,90757
240818;1800;1,08519
240818;1900;0,168204
240818;2000;0,176852
240818;2100;0,0930769
240818;2200;0,0856208
240818;2300;0,094535
240819;0;0,0966319
240819;100;0,0974302
240819;200;0,0575484
240819;300;0,0962193
240819;400;0,0807762
240819;500;0,100397
240819;600;0,0995148
240819;700;0,441213
240819;800;0,494082
240819;900;0,432395
240819;1000;0,843928
240819;1100;0,482172
240819;1200;0,740597
240819;1300;1,16561
240819;1400;0,361559
240819;1500;0,693972
240819;1600;0,395074
240819;1700;0,472542
240819;1800;0,227098
240819;1900;0,12796
240819;2000;0,159512
240819;2100;0,17901
240819;2200;0,265139
240819;2300;0,124599
240820;0;0,877306
240820;100;1,4838
240820;200;0,694615
240820;300;0,674097
240820;400;0,0455412
240820;500;0,134088
240820;600;0,365416
240820;700;1,03476
240820;800;1,46681
240820;900;1,16326
240820;1000;0,872472
240820;1100;0,407604
240820;1200;0,574115
240820;1300;0,670414
240820;1400;0,365262
240820;1500;0,965063
240820;1600;1,15197
240820;1700;1,03626
240820;1800;1,14855
240820;1900;0,176482
240820;2000;0,101016
240820;2100;0,157819
240820;2200;1,06968
240820;2300;0,633942
240821;0;0,571994
240821;100;1,04784
240821;200;1,01544
240821;300;1,24375
240821;400;0,914252
240821;500;1,26066
240821;600;0,500147
240821;700;0,777226
240821;800;1,1508
240821;900;1,24914
240821;1000;1,04483
240821;1100;0,992193
240821;1200;1,64442
240821;1300;1,57352
240821;1400;1,31061
240821;1500;1,60003
240821;1600;1,29663
240821;1700;1,23467
240821;1800;0,757003
240821;1900;0,184451
240821;2000;0,249939
240821;2100;0,408059
240821;2200;0,348402
240821;2300;0,300729
240822;0;0,369517
240822;100;0,785908
240822;200;0,200355
240822;300;0,0884687
240822;400;0,18258
240822;500;0,417105
240822;600;0,470433
240822;700;0,432434
240822;800;0,364507
240822;900;0,688568
240822;1000;0,824177
240822;1100;0,206484
240822;1200;0,0864553
240822;1300;1,6283
240822;1400;1,39601
240822;1500;0,48217
240822;1600;1,35138
240822;1700;0,0410153
240822;1800;0,124128
240822;1900;0,198814
240822;2000;0,322191
240822;2100;0,443994
240822;2200;0,498052
240822;2300;0,606409
240823;0;0,482961
240823;100;0,627877
240823;200;0,790285
240823;300;0,349462
240823;400;0,0779516
240823;500;0,0841064
240823;600;0,0921108
240823;700;0,0232405
240823;800;0,10808
240823;900;0,480596
240823;1000;0,192175
240823;1100;0,298449
240823;1200;0,411479
240823;1300;0,482343
240823;1400;0,973273
240823;1500;0,630197
240823;1600;0,566407
240823;1700;0,712448
240823;1800;0,482103
240823;1900;0,0721234
240823;2000;0,0988803
240823;2100;0,0940017
240823;2200;0,0973254
240823;2300;0,0994321
240824;0;0,416214
240824;100;0,803519
240824;200;0,980245
240824;300;0,769207
240824;400;0,739099
240824;500;0,591854
240824;600;0,18476
240824;700;0,275998
240824;800;0,843865
240824;900;0,456818
240824;1000;0,465371
240824;1100;0,577663
240824;1200;0,69081
240824;1300;0,625935
240824;1400;0,501675
240824;1500;0,560311
240824;1600;0,0579426
240824;1700;0,229062
240824;1800;0,0356582
240824;1900;0,112327
240824;2000;0,0940964
240824;2100;0,0916342
240824;2200;0,130912
240824;2300;0,258397
240825;0;0,57172
240825;100;0,889927
240825;200;0,426899
240825;300;0,925769
240825;400;1,33885
240825;500;0,54584
240825;600;0,092374
240825;700;0,895147
240825;800;1,10084
240825;900;0,668231
240825;1000;0,290101
240825;1100;0,436081
240825;1200;0,989626
240825;1300;0,185859
240825;1400;0,368294
240825;1500;0,756452
240825;1600;1,0392
240825;1700;0,106035
240825;1800;0,0665818
240825;1900;0,108287
240825;2000;0,35566
240825;2100;0,104954
240825;2200;0,545224
240825;2300;0,998312
240826;0;1,47857
240826;100;1,25086
240826;200;0,646137
240826;300;1,39643
240826;400;0,870193
240826;500;0,308315
240826;600;0,225454
240826;700;0,151069
240826;800;0,205693
240826;900;1,02793
240826;1000;1,17026
240826;1100;1,05868
240826;1200;1,40213
240826;1300;0,989407
240826;1400;0,759088
240826;1500;0,906928
240826;1600;2,3868
240826;1700;1,27309
240826;1800;0,879665
240826;1900;0,710332
240826;2000;0,986679
240826;2100;0,274994
240826;2200;0,036318
240826;2300;0,015533
240827;0;0,0397465
240827;100;0,0325114
240827;200;0,0128461
240827;300;0,11179
240827;400;0,205888
240827;500;0,547885
240827;600;0,919245
240827;700;0,705044
240827;800;0,494872
240827;900;0,395124
240827;1000;0,711484
240827;1100;1,34197
240827;1200;2,04995
240827;1300;1,69837
240827;1400;1,14522
240827;1500;1,59851
240827;1600;1,75338
240827;1700;1,8483
240827;1800;1,46024
240827;1900;1,17843
240827;2000;0,365746
240827;2100;0,220506
240827;2200;0,128005
240827;2300;0,103203
240828;0;0,0996597
240828;100;0,104446
240828;200;0,143317
240828;300;0,0920566
240828;400;0,110743
240828;500;0,117629
240828;600;0,0793273
240828;700;0,0876218
240828;800;0,167721
240828;900;0,954084
240828;1000;1,31438
240828;1100;1,81698
240828;1200;2,016
240828;1300;2,18184
240828;1400;2,2438
240828;1500;2,28758
240828;1600;2,25378
240828;1700;1,82035
240828;1800;1,07035
240828;1900;0,793307
240828;2000;0,54017
240828;2100;1,08202
240828;2200;1,01771
240828;2300;0,167126
240829;0;0,278643
240829;100;0,177644
240829;200;0,332982
240829;300;0,25558
240829;400;0,203293
240829;500;0,210144
240829;600;0,0928867
240829;700;0,116406
240829;800;0,243906
240829;900;0,137812
240829;1000;0,601034
240829;1100;0,798523
240829;1200;1,21943
240829;1300;1,00001
240829;1400;1,38428
240829;1500;1,68194
240829;1600;1,36449
240829;1700;0,943073
240829;1800;0,264441
240829;1900;0,104021
240829;2000;0,0973231
240829;2100;0,0813602
240829;2200;0,0943533
240829;2300;0,0913005
240830;0;0,0959913
240830;100;0,0918753
240830;200;0,0988649
240830;300;0,090185
240830;400;0,0538378
240830;500;0,0972064
240830;600;0,283941
240830;700;1,07571
240830;800;0,542631
240830;900;0,277955
240830;1000;0,538354
240830;1100;0,9979
240830;1200;0,744775
240830;1300;0,712962
240830;1400;1,06129
240830;1500;0,60587
240830;1600;0,582658
240830;1700;0,339282
240830;1800;0,0936447
240830;1900;0,0239651
240830;2000;0,151792
240830;2100;0,0386201
240830;2200;0,212572
240830;2300;0,0804317
240831;0;0,0564807
240831;100;0,062542
240831;200;0,0907845
240831;300;0,034561
240831;400;0,0444464
240831;500;0,157962
240831;600;0,395113
240831;700;0,201285
240831;800;0,112699
240831;900;0,107767
240831;1000;0,309089
240831;1100;0,230912
240831;1200;0,844132
240831;1300;1,16355
240831;1400;0,88439
240831;1500;1,59835
240831;1600;1,41175
240831;1700;0,530277
240831;1800;0,139313
240831;1900;0,092001
240831;2000;0,555751
240831;2100;0,818356
240831;2200;0,486981
240831;2300;0,132608
240901;0;0,341351
240901;100;0,147609
240901;200;0,018315
240901;300;0,576134
240901;400;0,248588
240901;500;0,540775
240901;600;0,361033
240901;700;0,0477496
240901;800;0,261759
240901;900;0,67781
240901;1000;
240901;1100;0,687908
240901;1200;0,640678
240901;1300;2,05996
240901;1400;1,97343
240901;1500;1,64582
240901;1600;2,48809
240901;1700;2,9213
240901;1800;1,08346
240901;1900;0,714625
240901;2000;0,270113
240901;2100;1,00425
240901;2200;1,58596
240901;2300;1,51964
240902;0;1,70803
240902;100;1,42582
240902;200;1,21387
240902;300;1,33193
240902;400;1,76571
240902;500;1,22421
240902;600;
240902;700;1,23078
240902;800;1,85865
240902;900;2,36167
240902;1000;2,3726
240902;1100;2,32644
240902;1200;2,5259
240902;1300;2,63664
240902;1400;3,88293
240902;1500;3,83684
240902;1600;3,89295
240902;1700;3,26215
240902;1800;1,70987
240902;1900;0,979157
240902;2000;
240902;2100;
240902;2200;0,556755
240902;2300;
240903;0;
240903;100;
240903;200;
240903;300;
240903;400;0,237206
240903;500;0,357993
240903;600;0,502127
240903;700;0,177786
240903;800;0,392037
240903;900;0,638694
240903;1000;2,16532
240903;1100;2,06767
240903;1200;2,01606
240903;1300;2,38936
240903;1400;2,19662
240903;1500;1,83429
240903;1600;1,68427
240903;1700;1,55344
240903;1800;1,4712
240903;1900;1,26758
240903;2000;1,13688
240903;2100;0,446623
240903;2200;0,402951
240903;2300;0,121071
240904;0;0,140813
240904;100;0,0571013
240904;200;0,0831312
240904;300;0,098395
240904;400;0,0979503
240904;500;0,154042
240904;600;0,994003
240904;700;0,984014
240904;800;0,24775
240904;900;0,196595
240904;1000;1,00229
240904;1100;1,00587
240904;1200;1,30668
240904;1300;1,58597
240904;1400;1,34655
240904;1500;1,43965
240904;1600;1,60115
240904;1700;1,34438
240904;1800;0,227476
240904;1900;0,0927494
240904;2000;0,101703
240904;2100;0,117321
240904;2200;0,0710744
240904;2300;0,0871071
240905;0;0,0823371
240905;100;0,0867865
240905;200;0,0865421
240905;300;0,083793
240905;400;0,0528733
240905;500;0,0958791
240905;600;0,131629
240905;700;0,38691
240905;800;0,665361
240905;900;0,448534
240905;1000;1,40706
240905;1100;1,43904
240905;1200;0,94579
240905;1300;1,40305
240905;1400;2,19021
240905;1500;2,77491
240905;1600;2,59053
240905;1700;1,78313
240905;1800;0,70902
240905;1900;0,886698
240905;2000;0,988248
240905;2100;0,21217
240905;2200;0,0357525
240905;2300;0,927103
240906;0;0,121347
240906;100;0,116596
240906;200;0,150696
240906;300;0,128207
240906;400;0,217056
240906;500;0,0886471
240906;600;0,0973988
240906;700;0,476696
240906;800;0,46199
240906;900;1,10637
240906;1000;1,37753
240906;1100;1,82585
240906;1200;2,1687
240906;1300;1,7964
240906;1400;2,05558
240906;1500;1,70322
240906;1600;1,4953
240906;1700;1,61067
240906;1800;1,16142
240906;1900;1,07696
240906;2000;0,467533
240906;2100;0,373538
240906;2200;0,113594
240906;2300;0,0592841
240907;0;0,0945004
240907;100;0,0987273
240907;200;0,0381105
240907;300;0,141928
240907;400;0,12113
240907;500;0,186663
240907;600;0,27284
240907;700;0,343716
240907;800;0,768073
240907;900;0,432269
240907;1000;0,140866
240907;1100;0,736418
240907;1200;0,361747
240907;1300;0,346693
240907;1400;0,560636
240907;1500;0,628904
240907;1600;0,642958
240907;1700;0,441586
240907;1800;0,93183
240907;1900;1,05407
240907;2000;0,360085
240907;2100;0,558422
240907;2200;0,104341
240907;2300;0,0561233
240908;0;0,071274
240908;100;0,0971031
240908;200;0,0801858
240908;300;0,0882314
240908;400;0,259841
240908;500;0,0456679
240908;600;0,084136
240908;700;0,474254
240908;800;0,778477
240908;900;0,603889
240908;1000;0,629687
240908;1100;0,74893
240908;1200;1,35035
240908;1300;1,62969
240908;1400;1,49745
240908;1500;1,88183
240908;1600;1,44905
240908;1700;1,58843
240908;1800;0,859034
240908;1900;0,318594
240908;2000;0,180789
240908;2100;0,0881948
240908;2200;0,0936294
240908;2300;0,0932746
240909;0;0,0972699
240909;100;0,0717952
240909;200;0,0900207
240909;300;0,415204
240909;400;0,505017
240909;500;1,14056
240909;600;0,605086
240909;700;0,435671
240909;800;1,08171
240909;900;0,558738
240909;1000;0,817048
240909;1100;0,464382
240909;1200;0,436587
240909;1300;0,430345
240909;1400;0,62336
240909;1500;0,81745
240909;1600;1,0026
240909;1700;0,948973
240909;1800;0,707173
240909;1900;1,38225
240909;2000;1,67953
240909;2100;1,40695
240909;2200;1,94494
240909;2300;1,05749
240910;0;1,5266
240910;100;0,636905
240910;200;0,0440938
240910;300;0,174623
240910;400;0,136485
240910;500;0,0744112
240910;600;0,134421
240910;700;0,0969216
240910;800;0,194342
240910;900;0,671098
240910;1000;1,04928
240910;1100;0,84909
240910;1200;1,37014
240910;1300;1,55617
240910;1400;1,83154
240910;1500;2,56265
240910;1600;2,44834
240910;1700;2,40434
240910;1800;2,00689
240910;1900;1,40077
240910;2000;1,2068
240910;2100;0,392872
240910;2200;0,552235
240910;2300;0,440319
240911;0;0,155612
240911;100;0,0745184
240911;200;0,0608353
240911;300;0,0873173
240911;400;0,117995
240911;500;0,095955
240911;600;0,0965474
240911;700;0,0906878
240911;800;0,150192
240911;900;1,0042
240911;1000;1,08069
240911;1100;1,77429
240911;1200;1,59113
240911;1300;1,66339
240911;1400;1,81233
240911;1500;1,69627
240911;1600;1,7621
240911;1700;2,00185
240911;1800;2,5761
240911;1900;1,45604
240911;2000;0,317347
240911;2100;0,174116
240911;2200;0,195907
240911;2300;0,0963078
240912;0;0,0908468
240912;100;0,0949026
240912;200;0,0909224
240912;300;0,0922168
240912;400;0,0440613
240912;500;0,0616918
240912;600;0,0534064
240912;700;0,275042
240912;800;0,53632
240912;900;0,960061
240912;1000;0,613673
240912;1100;1,1963
240912;1200;1,95656
240912;1300;2,04694
240912;1400;2,43337
240912;1500;2,10213
240912;1600;2,98904
240912;1700;2,34065
240912;1800;2,05909
240912;1900;1,73476
240912;2000;1,01249
240912;2100;0,306519
240912;2200;0,30314
240912;2300;0,106033
240913;0;0,111036
240913;100;0,0952784
240913;200;0,154925
240913;300;0,0822628
240913;400;0,083553
240913;500;0,129166
240913;600;0,163396
240913;700;0,060389
240913;800;0,259706
240913;900;0,805376
240913;1000;0,950395
240913;1100;0,974033
240913;1200;0,614208
240913;1300;1,0942
240913;1400;1,62014
240913;1500;1,52683
240913;1600;1,72161
240913;1700;2,11312
240913;1800;1,03414
240913;1900;0,428846
240913;2000;0,189267
240913;2100;0,101542
240913;2200;0,379143
240913;2300;0,146738
240914;0;0,0854955
240914;100;0,0440626
240914;200;0,0765332
240914;300;0,0873543
240914;400;0,084083
240914;500;0,20383
240914;600;0,509106
240914;700;0,181817
240914;800;0,696248
240914;900;0,50881
240914;1000;0,924794
240914;1100;1,54447
240914;1200;1,83166
240914;1300;2,49199
240914;1400;2,5973
240914;1500;3,27082
240914;1600;2,63766
240914;1700;2,58931
